year,obs.hours,species,spcode,behavior,diet,habitat,tolerance,DDT,pop est,size,count,urban %,TOTAL NE POP,deciduous %,evergreen %,mixed %,cropland %,pasture %,cattles and cows,sheep and lambs,CAN arable,CAN built up,CAN natural,Aug NAO,Sept NAO,Oct NAO,Autumn NAO,Apr NAO,May NAO,Spring NAO
2006,1066.95,BAEA,2,partial,generalist,generalist,tolerant,susceptible,200000,4790,197,0.06,45860.98,0.43,0.22,0.46,0.24,0.8,3609722,234634,0.0628,0.0249,0.1523,-1.73,-1.62,-2.24,-1.863333333,1.24,-1.14,0.05
2006,1066.95,BLVU,3,partial,specialist,generalist,tolerant,susceptible,1900000,1640,89,0.06,45860.98,0.43,0.22,0.46,0.24,0.8,3609722,234634,0.0628,0.0249,0.1523,-1.73,-1.62,-2.24,-1.863333333,1.24,-1.14,0.05
2006,1066.95,BWHA,4,complete,generalist,specialist,intolerant,unsusceptible,1800000,397,11798,0.06,45860.98,0.43,0.22,0.46,0.24,0.8,3609722,234634,0.0628,0.0249,0.1523,-1.73,-1.62,-2.24,-1.863333333,1.24,-1.14,0.05
2006,1066.95,COHA,5,partial,generalist,generalist,tolerant,susceptible,840000,452,931,0.06,45860.98,0.43,0.22,0.46,0.24,0.8,3609722,234634,0.0628,0.0249,0.1523,-1.73,-1.62,-2.24,-1.863333333,1.24,-1.14,0.05
2006,1066.95,GOEA,6,partial,generalist,generalist,intolerant,susceptible,63000,4200,158,0.06,45860.98,0.43,0.22,0.46,0.24,0.8,3609722,234634,0.0628,0.0249,0.1523,-1.73,-1.62,-2.24,-1.863333333,1.24,-1.14,0.05
2006,1066.95,MERL,7,partial,specialist,generalist,tolerant,susceptible,1600000,222,203,0.06,45860.98,0.43,0.22,0.46,0.24,0.8,3609722,234634,0.0628,0.0249,0.1523,-1.73,-1.62,-2.24,-1.863333333,1.24,-1.14,0.05
2006,1066.95,NOGO,8,partial,generalist,specialist,intolerant,susceptible,210000,990,15,0.06,45860.98,0.43,0.22,0.46,0.24,0.8,3609722,234634,0.0628,0.0249,0.1523,-1.73,-1.62,-2.24,-1.863333333,1.24,-1.14,0.05
2006,1066.95,NOHA,9,partial,generalist,specialist,intolerant,susceptible,820000,447,275,0.06,45860.98,0.43,0.22,0.46,0.24,0.8,3609722,234634,0.0628,0.0249,0.1523,-1.73,-1.62,-2.24,-1.863333333,1.24,-1.14,0.05
2006,1066.95,OSPR,10,partial,specialist,specialist,tolerant,susceptible,400000,1570,674,0.06,45860.98,0.43,0.22,0.46,0.24,0.8,3609722,234634,0.0628,0.0249,0.1523,-1.73,-1.62,-2.24,-1.863333333,1.24,-1.14,0.05
2006,1066.95,PEFA,11,partial,specialist,generalist,tolerant,susceptible,37000,794,62,0.06,45860.98,0.43,0.22,0.46,0.24,0.8,3609722,234634,0.0628,0.0249,0.1523,-1.73,-1.62,-2.24,-1.863333333,1.24,-1.14,0.05
2006,1066.95,RLHA,12,complete,specialist,specialist,intolerant,unsusceptible,300000,951,1,0.06,45860.98,0.43,0.22,0.46,0.24,0.8,3609722,234634,0.0628,0.0249,0.1523,-1.73,-1.62,-2.24,-1.863333333,1.24,-1.14,0.05
2006,1066.95,RSHA,13,partial,generalist,specialist,tolerant,susceptible,1800000,625,253,0.06,45860.98,0.43,0.22,0.46,0.24,0.8,3609722,234634,0.0628,0.0249,0.1523,-1.73,-1.62,-2.24,-1.863333333,1.24,-1.14,0.05
2006,1066.95,RTHA,14,partial,specialist,generalist,tolerant,unsusceptible,2800000,1126,3893,0.06,45860.98,0.43,0.22,0.46,0.24,0.8,3609722,234634,0.0628,0.0249,0.1523,-1.73,-1.62,-2.24,-1.863333333,1.24,-1.14,0.05
2006,1066.95,SSHA,15,partial,specialist,specialist,intolerant,susceptible,410000,166,5479,0.06,45860.98,0.43,0.22,0.46,0.24,0.8,3609722,234634,0.0628,0.0249,0.1523,-1.73,-1.62,-2.24,-1.863333333,1.24,-1.14,0.05
2006,1066.95,TUVU,16,partial,specialist,generalist,tolerant,susceptible,8400000,1425,453,0.06,45799.256,0.43,0.22,0.46,0.24,0.8,3609722,234634,0.0628,0.0249,0.1523,-1.73,-1.62,-2.24,-1.863333333,1.24,-1.14,0.05
2007,1045.15,AMKE,1,partial,generalist,specialist,tolerant,susceptible,2800000,116,528,0.06,45975.477,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.14,0.72,0.45,0.343333333,0.17,0.66,0.415
2007,1045.15,BAEA,2,partial,generalist,generalist,tolerant,susceptible,200000,4790,231,0.06,45975.477,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.14,0.72,0.45,0.343333333,0.17,0.66,0.415
2007,1045.15,BLVU,3,partial,specialist,generalist,tolerant,susceptible,1900000,1640,119,0.06,45975.477,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.14,0.72,0.45,0.343333333,0.17,0.66,0.415
2007,1045.15,BWHA,4,complete,generalist,specialist,intolerant,unsusceptible,1800000,397,7837,0.06,45975.477,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.14,0.72,0.45,0.343333333,0.17,0.66,0.415
2007,1045.15,COHA,5,partial,generalist,generalist,tolerant,susceptible,840000,452,742,0.06,45975.477,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.14,0.72,0.45,0.343333333,0.17,0.66,0.415
2007,1045.15,GOEA,6,partial,generalist,generalist,intolerant,susceptible,63000,4200,97,0.06,45975.477,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.14,0.72,0.45,0.343333333,0.17,0.66,0.415
2007,1045.15,MERL,7,partial,specialist,generalist,tolerant,susceptible,1600000,222,231,0.06,45975.477,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.14,0.72,0.45,0.343333333,0.17,0.66,0.415
2007,1045.15,NOGO,8,partial,generalist,specialist,intolerant,susceptible,210000,990,43,0.06,45975.477,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.14,0.72,0.45,0.343333333,0.17,0.66,0.415
2007,1045.15,NOHA,9,partial,generalist,specialist,intolerant,susceptible,820000,447,275,0.06,45975.477,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.14,0.72,0.45,0.343333333,0.17,0.66,0.415
2007,1045.15,OSPR,10,partial,specialist,specialist,tolerant,susceptible,400000,1570,718,0.06,45975.477,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.14,0.72,0.45,0.343333333,0.17,0.66,0.415
2007,1045.15,PEFA,11,partial,specialist,generalist,tolerant,susceptible,37000,794,38,0.06,45975.477,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.14,0.72,0.45,0.343333333,0.17,0.66,0.415
2007,1045.15,RLHA,12,complete,specialist,specialist,intolerant,unsusceptible,300000,951,4,0.06,45975.477,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.14,0.72,0.45,0.343333333,0.17,0.66,0.415
2007,1045.15,RSHA,13,partial,generalist,specialist,tolerant,susceptible,1800000,625,220,0.06,45975.477,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.14,0.72,0.45,0.343333333,0.17,0.66,0.415
2007,1045.15,RTHA,14,partial,specialist,generalist,tolerant,unsusceptible,2800000,1126,2318,0.06,45975.477,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.14,0.72,0.45,0.343333333,0.17,0.66,0.415
2007,1045.15,SSHA,15,partial,specialist,specialist,intolerant,susceptible,410000,166,5073,0.06,45975.477,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.14,0.72,0.45,0.343333333,0.17,0.66,0.415
2007,1045.15,TUVU,16,partial,specialist,generalist,tolerant,susceptible,8400000,1425,656,0.06,45860.98,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.14,0.72,0.45,0.343333333,0.17,0.66,0.415
2008,1082.32,AMKE,1,partial,generalist,specialist,tolerant,susceptible,2800000,116,294,0.06,46164.836,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-1.16,1.02,-0.04,-0.06,-1.07,-1.73,-1.4
2008,1082.32,BAEA,2,partial,generalist,generalist,tolerant,susceptible,200000,4790,255,0.06,46164.836,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-1.16,1.02,-0.04,-0.06,-1.07,-1.73,-1.4
2008,1082.32,BLVU,3,partial,specialist,generalist,tolerant,susceptible,1900000,1640,38,0.06,46164.836,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-1.16,1.02,-0.04,-0.06,-1.07,-1.73,-1.4
2008,1082.32,BWHA,4,complete,generalist,specialist,intolerant,unsusceptible,1800000,397,4296,0.06,46164.836,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-1.16,1.02,-0.04,-0.06,-1.07,-1.73,-1.4
2008,1082.32,COHA,5,partial,generalist,generalist,tolerant,susceptible,840000,452,530,0.06,46164.836,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-1.16,1.02,-0.04,-0.06,-1.07,-1.73,-1.4
2008,1082.32,GOEA,6,partial,generalist,generalist,intolerant,susceptible,63000,4200,131,0.06,46164.836,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-1.16,1.02,-0.04,-0.06,-1.07,-1.73,-1.4
2008,1082.32,MERL,7,partial,specialist,generalist,tolerant,susceptible,1600000,222,129,0.06,46164.836,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-1.16,1.02,-0.04,-0.06,-1.07,-1.73,-1.4
2008,1082.32,NOGO,8,partial,generalist,specialist,intolerant,susceptible,210000,990,25,0.06,46164.836,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-1.16,1.02,-0.04,-0.06,-1.07,-1.73,-1.4
2008,1082.32,NOHA,9,partial,generalist,specialist,intolerant,susceptible,820000,447,143,0.06,46164.836,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-1.16,1.02,-0.04,-0.06,-1.07,-1.73,-1.4
2008,1082.32,OSPR,10,partial,specialist,specialist,tolerant,susceptible,400000,1570,474,0.06,46164.836,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-1.16,1.02,-0.04,-0.06,-1.07,-1.73,-1.4
2008,1082.32,PEFA,11,partial,specialist,generalist,tolerant,susceptible,37000,794,61,0.06,46164.836,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-1.16,1.02,-0.04,-0.06,-1.07,-1.73,-1.4
2008,1082.32,RLHA,12,complete,specialist,specialist,intolerant,unsusceptible,300000,951,5,0.06,46164.836,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-1.16,1.02,-0.04,-0.06,-1.07,-1.73,-1.4
2008,1082.32,RSHA,13,partial,generalist,specialist,tolerant,susceptible,1800000,625,137,0.06,46164.836,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-1.16,1.02,-0.04,-0.06,-1.07,-1.73,-1.4
2008,1082.32,RTHA,14,partial,specialist,generalist,tolerant,unsusceptible,2800000,1126,1800,0.06,46164.836,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-1.16,1.02,-0.04,-0.06,-1.07,-1.73,-1.4
2008,1082.32,SSHA,15,partial,specialist,specialist,intolerant,susceptible,410000,166,3358,0.06,46164.836,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-1.16,1.02,-0.04,-0.06,-1.07,-1.73,-1.4
2008,1082.32,TUVU,16,partial,specialist,generalist,tolerant,susceptible,8400000,1425,357,0.06,45975.477,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-1.16,1.02,-0.04,-0.06,-1.07,-1.73,-1.4
2009,1032.67,AMKE,1,partial,generalist,specialist,tolerant,susceptible,2800000,116,461,0.06,46377.499,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.19,1.51,-1.03,0.096666667,-0.2,1.68,0.74
2009,1032.67,BAEA,2,partial,generalist,generalist,tolerant,susceptible,200000,4790,219,0.06,46377.499,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.19,1.51,-1.03,0.096666667,-0.2,1.68,0.74
2009,1032.67,BLVU,3,partial,specialist,generalist,tolerant,susceptible,1900000,1640,160,0.06,46377.499,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.19,1.51,-1.03,0.096666667,-0.2,1.68,0.74
2009,1032.67,BWHA,4,complete,generalist,specialist,intolerant,unsusceptible,1800000,397,6441,0.06,46377.499,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.19,1.51,-1.03,0.096666667,-0.2,1.68,0.74
2009,1032.67,COHA,5,partial,generalist,generalist,tolerant,susceptible,840000,452,612,0.06,46377.499,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.19,1.51,-1.03,0.096666667,-0.2,1.68,0.74
2009,1032.67,GOEA,6,partial,generalist,generalist,intolerant,susceptible,63000,4200,77,0.06,46377.499,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.19,1.51,-1.03,0.096666667,-0.2,1.68,0.74
2009,1032.67,MERL,7,partial,specialist,generalist,tolerant,susceptible,1600000,222,162,0.06,46377.499,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.19,1.51,-1.03,0.096666667,-0.2,1.68,0.74
2009,1032.67,NOGO,8,partial,generalist,specialist,intolerant,susceptible,210000,990,25,0.06,46377.499,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.19,1.51,-1.03,0.096666667,-0.2,1.68,0.74
2009,1032.67,NOHA,9,partial,generalist,specialist,intolerant,susceptible,820000,447,147,0.06,46377.499,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.19,1.51,-1.03,0.096666667,-0.2,1.68,0.74
2009,1032.67,OSPR,10,partial,specialist,specialist,tolerant,susceptible,400000,1570,455,0.06,46377.499,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.19,1.51,-1.03,0.096666667,-0.2,1.68,0.74
2009,1032.67,PEFA,11,partial,specialist,generalist,tolerant,susceptible,37000,794,68,0.06,46377.499,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.19,1.51,-1.03,0.096666667,-0.2,1.68,0.74
2009,1032.67,RLHA,12,complete,specialist,specialist,intolerant,unsusceptible,300000,951,0,0.06,46377.499,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.19,1.51,-1.03,0.096666667,-0.2,1.68,0.74
2009,1032.67,RSHA,13,partial,generalist,specialist,tolerant,susceptible,1800000,625,141,0.06,46377.499,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.19,1.51,-1.03,0.096666667,-0.2,1.68,0.74
2009,1032.67,RTHA,14,partial,specialist,generalist,tolerant,unsusceptible,2800000,1126,1752,0.06,46377.499,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.19,1.51,-1.03,0.096666667,-0.2,1.68,0.74
2009,1032.67,SSHA,15,partial,specialist,specialist,intolerant,susceptible,410000,166,4302,0.06,46377.499,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.19,1.51,-1.03,0.096666667,-0.2,1.68,0.74
2009,1032.67,TUVU,16,partial,specialist,generalist,tolerant,susceptible,8400000,1425,461,0.06,46164.836,0.43,0.22,0.46,0.24,0.8,3544488,211592,0.0628,0.0249,0.1523,-0.19,1.51,-1.03,0.096666667,-0.2,1.68,0.74
2010,1084.85,AMKE,1,partial,generalist,specialist,tolerant,susceptible,2800000,116,565,0.11,46581.021,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.0628,0.0249,0.1523,-1.22,-0.79,-0.93,-0.98,-0.72,-1.49,-1.105
2010,1084.85,BAEA,2,partial,generalist,generalist,tolerant,susceptible,200000,4790,408,0.11,46581.021,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.0628,0.0249,0.1523,-1.22,-0.79,-0.93,-0.98,-0.72,-1.49,-1.105
2010,1084.85,BLVU,3,partial,specialist,generalist,tolerant,susceptible,1900000,1640,135,0.11,46581.021,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.0628,0.0249,0.1523,-1.22,-0.79,-0.93,-0.98,-0.72,-1.49,-1.105
2010,1084.85,BWHA,4,complete,generalist,specialist,intolerant,unsusceptible,1800000,397,6710,0.11,46581.021,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.0628,0.0249,0.1523,-1.22,-0.79,-0.93,-0.98,-0.72,-1.49,-1.105
2010,1084.85,COHA,5,partial,generalist,generalist,tolerant,susceptible,840000,452,756,0.11,46581.021,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.0628,0.0249,0.1523,-1.22,-0.79,-0.93,-0.98,-0.72,-1.49,-1.105
2010,1084.85,GOEA,6,partial,generalist,generalist,intolerant,susceptible,63000,4200,142,0.11,46581.021,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.0628,0.0249,0.1523,-1.22,-0.79,-0.93,-0.98,-0.72,-1.49,-1.105
2010,1084.85,MERL,7,partial,specialist,generalist,tolerant,susceptible,1600000,222,229,0.11,46581.021,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.0628,0.0249,0.1523,-1.22,-0.79,-0.93,-0.98,-0.72,-1.49,-1.105
2010,1084.85,NOGO,8,partial,generalist,specialist,intolerant,susceptible,210000,990,52,0.11,46581.021,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.0628,0.0249,0.1523,-1.22,-0.79,-0.93,-0.98,-0.72,-1.49,-1.105
2010,1084.85,NOHA,9,partial,generalist,specialist,intolerant,susceptible,820000,447,180,0.11,46581.021,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.0628,0.0249,0.1523,-1.22,-0.79,-0.93,-0.98,-0.72,-1.49,-1.105
2010,1084.85,OSPR,10,partial,specialist,specialist,tolerant,susceptible,400000,1570,659,0.11,46581.021,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.0628,0.0249,0.1523,-1.22,-0.79,-0.93,-0.98,-0.72,-1.49,-1.105
2010,1084.85,PEFA,11,partial,specialist,generalist,tolerant,susceptible,37000,794,68,0.11,46581.021,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.0628,0.0249,0.1523,-1.22,-0.79,-0.93,-0.98,-0.72,-1.49,-1.105
2010,1084.85,RLHA,12,complete,specialist,specialist,intolerant,unsusceptible,300000,951,0,0.11,46581.021,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.0628,0.0249,0.1523,-1.22,-0.79,-0.93,-0.98,-0.72,-1.49,-1.105
2010,1084.85,RSHA,13,partial,generalist,specialist,tolerant,susceptible,1800000,625,170,0.11,46581.021,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.0628,0.0249,0.1523,-1.22,-0.79,-0.93,-0.98,-0.72,-1.49,-1.105
2010,1084.85,RTHA,14,partial,specialist,generalist,tolerant,unsusceptible,2800000,1126,3176,0.11,46581.021,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.0628,0.0249,0.1523,-1.22,-0.79,-0.93,-0.98,-0.72,-1.49,-1.105
2010,1084.85,SSHA,15,partial,specialist,specialist,intolerant,susceptible,410000,166,6413,0.11,46581.021,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.0628,0.0249,0.1523,-1.22,-0.79,-0.93,-0.98,-0.72,-1.49,-1.105
2010,1084.85,TUVU,16,partial,specialist,generalist,tolerant,susceptible,8400000,1425,650,0.11,46377.499,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.0628,0.0249,0.1523,-1.22,-0.79,-0.93,-0.98,-0.72,-1.49,-1.105
2011,1055.32,AMKE,1,partial,generalist,specialist,tolerant,susceptible,2800000,116,386,0.11,46772.749,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.06135,0.02684,0.15182,-1.35,0.54,0.39,-0.14,2.48,-0.06,1.21
2011,1055.32,BAEA,2,partial,generalist,generalist,tolerant,susceptible,200000,4790,306,0.11,46772.749,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.06135,0.02684,0.15182,-1.35,0.54,0.39,-0.14,2.48,-0.06,1.21
2011,1055.32,BLVU,3,partial,specialist,generalist,tolerant,susceptible,1900000,1640,299,0.11,46772.749,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.06135,0.02684,0.15182,-1.35,0.54,0.39,-0.14,2.48,-0.06,1.21
2011,1055.32,BWHA,4,complete,generalist,specialist,intolerant,unsusceptible,1800000,397,13319,0.11,46772.749,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.06135,0.02684,0.15182,-1.35,0.54,0.39,-0.14,2.48,-0.06,1.21
2011,1055.32,COHA,5,partial,generalist,generalist,tolerant,susceptible,840000,452,558,0.11,46772.749,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.06135,0.02684,0.15182,-1.35,0.54,0.39,-0.14,2.48,-0.06,1.21
2011,1055.32,GOEA,6,partial,generalist,generalist,intolerant,susceptible,63000,4200,132,0.11,46772.749,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.06135,0.02684,0.15182,-1.35,0.54,0.39,-0.14,2.48,-0.06,1.21
2011,1055.32,MERL,7,partial,specialist,generalist,tolerant,susceptible,1600000,222,141,0.11,46772.749,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.06135,0.02684,0.15182,-1.35,0.54,0.39,-0.14,2.48,-0.06,1.21
2011,1055.32,NOGO,8,partial,generalist,specialist,intolerant,susceptible,210000,990,30,0.11,46772.749,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.06135,0.02684,0.15182,-1.35,0.54,0.39,-0.14,2.48,-0.06,1.21
2011,1055.32,NOHA,9,partial,generalist,specialist,intolerant,susceptible,820000,447,153,0.11,46772.749,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.06135,0.02684,0.15182,-1.35,0.54,0.39,-0.14,2.48,-0.06,1.21
2011,1055.32,OSPR,10,partial,specialist,specialist,tolerant,susceptible,400000,1570,463,0.11,46772.749,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.06135,0.02684,0.15182,-1.35,0.54,0.39,-0.14,2.48,-0.06,1.21
2011,1055.32,PEFA,11,partial,specialist,generalist,tolerant,susceptible,37000,794,56,0.11,46772.749,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.06135,0.02684,0.15182,-1.35,0.54,0.39,-0.14,2.48,-0.06,1.21
2011,1055.32,RLHA,12,complete,specialist,specialist,intolerant,unsusceptible,300000,951,0,0.11,46772.749,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.06135,0.02684,0.15182,-1.35,0.54,0.39,-0.14,2.48,-0.06,1.21
2011,1055.32,RSHA,13,partial,generalist,specialist,tolerant,susceptible,1800000,625,117,0.11,46772.749,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.06135,0.02684,0.15182,-1.35,0.54,0.39,-0.14,2.48,-0.06,1.21
2011,1055.32,RTHA,14,partial,specialist,generalist,tolerant,unsusceptible,2800000,1126,1699,0.11,46772.749,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.06135,0.02684,0.15182,-1.35,0.54,0.39,-0.14,2.48,-0.06,1.21
2011,1055.32,SSHA,15,partial,specialist,specialist,intolerant,susceptible,410000,166,4447,0.11,46772.749,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.06135,0.02684,0.15182,-1.35,0.54,0.39,-0.14,2.48,-0.06,1.21
2011,1055.32,TUVU,16,partial,specialist,generalist,tolerant,susceptible,8400000,1425,669,0.11,46581.021,0.42,0.21,0.33,0.47,0.43,3544488,211592,0.06135,0.02684,0.15182,-1.35,0.54,0.39,-0.14,2.48,-0.06,1.21
2012,1095.45,AMKE,1,partial,generalist,specialist,tolerant,susceptible,2800000,116,514,0.11,46931.246,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.98,-0.59,-2.06,-1.21,0.47,-0.91,-0.22
2012,1095.45,BAEA,2,partial,generalist,generalist,tolerant,susceptible,200000,4790,352,0.11,46931.246,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.98,-0.59,-2.06,-1.21,0.47,-0.91,-0.22
2012,1095.45,BLVU,3,partial,specialist,generalist,tolerant,susceptible,1900000,1640,119,0.11,46931.246,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.98,-0.59,-2.06,-1.21,0.47,-0.91,-0.22
2012,1095.45,BWHA,4,complete,generalist,specialist,intolerant,unsusceptible,1800000,397,8383,0.11,46931.246,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.98,-0.59,-2.06,-1.21,0.47,-0.91,-0.22
2012,1095.45,COHA,5,partial,generalist,generalist,tolerant,susceptible,840000,452,580,0.11,46931.246,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.98,-0.59,-2.06,-1.21,0.47,-0.91,-0.22
2012,1095.45,GOEA,6,partial,generalist,generalist,intolerant,susceptible,63000,4200,150,0.11,46931.246,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.98,-0.59,-2.06,-1.21,0.47,-0.91,-0.22
2012,1095.45,MERL,7,partial,specialist,generalist,tolerant,susceptible,1600000,222,164,0.11,46931.246,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.98,-0.59,-2.06,-1.21,0.47,-0.91,-0.22
2012,1095.45,NOGO,8,partial,generalist,specialist,intolerant,susceptible,210000,990,63,0.11,46931.246,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.98,-0.59,-2.06,-1.21,0.47,-0.91,-0.22
2012,1095.45,NOHA,9,partial,generalist,specialist,intolerant,susceptible,820000,447,148,0.11,46931.246,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.98,-0.59,-2.06,-1.21,0.47,-0.91,-0.22
2012,1095.45,OSPR,10,partial,specialist,specialist,tolerant,susceptible,400000,1570,575,0.11,46931.246,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.98,-0.59,-2.06,-1.21,0.47,-0.91,-0.22
2012,1095.45,PEFA,11,partial,specialist,generalist,tolerant,susceptible,37000,794,54,0.11,46931.246,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.98,-0.59,-2.06,-1.21,0.47,-0.91,-0.22
2012,1095.45,RLHA,12,complete,specialist,specialist,intolerant,unsusceptible,300000,951,0,0.11,46931.246,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.98,-0.59,-2.06,-1.21,0.47,-0.91,-0.22
